formula_id,variant_id,stock_code,sell_rule,holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,delay_buy_rate,delay_sell_rate,score,params
activity_breakout,classic_capped,002249,fixed_30,30,26,0.500000,0.046238,-0.072746,0.635614,0.000000,0.000000,61.297300,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,002249,formula_exit_or_10,10,14,0.428571,-0.018336,-0.056129,-0.326673,0.000000,0.000000,22.055918,{}
gs_raw_buy,wide_band_cooldown,002249,fixed_60,60,37,0.486486,0.043946,-0.088751,0.495158,0.000000,0.000000,59.043358,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,long_quiet_box,002249,fixed_60,60,2,1.000000,0.194250,-0.087000,2.232759,0.000000,0.000000,75.006075,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,classic_capped,002250,fixed_60,60,43,0.581395,0.107628,-0.148393,0.725290,0.000000,0.000000,66.068308,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,002250,formula_exit_or_60,60,7,0.857143,0.088986,-0.088871,1.001286,0.000000,0.000000,72.457292,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,002250,fixed_20,20,25,0.560000,0.072932,-0.076916,0.948203,0.000000,0.000000,66.541016,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,case_301511_broad,002250,fixed_60,60,19,0.894737,0.288174,-0.137968,2.088693,0.000000,0.000000,82.285571,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,002251,fixed_5,5,58,0.517241,0.001028,-0.063302,0.016233,0.017241,0.000000,35.939786,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,002251,fixed_20,20,4,1.000000,0.604750,-0.133050,4.545284,0.000000,0.000000,87.953709,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,002251,formula_exit_or_10,10,37,0.243243,0.017619,-0.051254,0.343757,0.000000,0.027027,37.555269,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,case_301511_broad,002251,fixed_60,60,21,0.666667,0.129900,-0.143576,0.904746,0.000000,0.000000,69.523731,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,default,002252,fixed_10,10,18,0.444444,-0.000878,-0.040450,-0.021700,0.000000,0.000000,32.785943,{}
gs_raw_buy,fast_x3_cooldown,002252,formula_exit_or_5,5,47,0.361702,0.003009,-0.015172,0.198289,0.000000,0.000000,33.346765,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,strict_two_month_box,002252,fixed_30,30,2,1.000000,0.048950,-0.031400,1.558917,0.000000,0.000000,71.111868,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,002253,formula_exit_or_10,10,44,0.454545,0.017257,-0.048859,0.353196,0.022727,0.022727,43.576206,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,002253,fixed_5,5,1,1.000000,0.028200,-0.127000,0.222047,0.000000,0.000000,50.789095,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,002253,fixed_60,60,55,0.454545,0.006140,-0.202382,0.030339,0.072727,0.018182,35.948966,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,strict_two_month_box,002253,fixed_20,20,2,0.500000,0.274400,-0.120950,2.268706,0.000000,0.000000,60.185813,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,002254,fixed_60,60,24,0.500000,0.022413,-0.138021,0.162385,0.041667,0.000000,46.601508,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,002254,fixed_60,60,4,0.000000,-0.155125,-0.213150,-0.727774,0.000000,0.000000,-15.685160,{}
gs_raw_buy,medium_x3_cooldown,002254,fixed_60,60,31,0.548387,0.015726,-0.137587,0.114297,0.000000,0.000000,44.886002,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,long_quiet_box,002254,fixed_60,60,4,0.750000,0.083425,-0.192025,0.434449,0.000000,0.000000,62.625952,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,002255,fixed_60,60,85,0.541176,0.063407,-0.136786,0.463550,0.035294,0.000000,63.200102,{}
gs_pullback_confirm,strict,002255,formula_exit_or_5,5,11,0.545455,-0.011382,-0.062991,-0.180690,0.000000,0.000000,29.769278,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,default,002255,fixed_60,60,54,0.481481,0.051002,-0.142941,0.356804,0.055556,0.000000,60.672910,{}
volume_base_breakout,case_301511_cooldown,002255,fixed_30,30,19,0.684211,0.080563,-0.079326,1.015592,0.000000,0.000000,70.604275,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,default,002256,fixed_20,20,106,0.509434,0.022043,-0.098787,0.223141,0.028302,0.000000,47.137404,{}
gs_pullback_confirm,loose,002256,fixed_20,20,16,0.687500,0.100231,-0.097994,1.022833,0.000000,0.000000,70.739165,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,002256,fixed_60,60,36,0.500000,0.058644,-0.151486,0.387128,0.000000,0.000000,61.935638,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,case_301511_cooldown,002256,fixed_60,60,17,0.529412,0.099641,-0.144694,0.688633,0.000000,0.000000,64.325519,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,002258,fixed_60,60,20,0.500000,-0.015125,-0.139445,-0.108466,0.000000,0.000000,26.895171,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,strict,002258,fixed_60,60,8,1.000000,0.098050,-0.062050,1.580177,0.000000,0.000000,80.585451,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,fast_x3_cooldown,002258,fixed_15,15,47,0.468085,0.001511,-0.061347,0.024625,0.000000,0.000000,34.920995,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,long_quiet_box,002258,fixed_60,60,10,0.700000,0.084230,-0.090690,0.928768,0.000000,0.000000,69.943523,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,strict_capped,002259,fixed_60,60,31,0.580645,0.100865,-0.122903,0.820682,0.000000,0.000000,66.522767,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,002259,fixed_5,5,4,0.250000,-0.013675,-0.027925,-0.489705,0.000000,0.000000,11.167686,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,002259,fixed_60,60,48,0.437500,0.057585,-0.125898,0.457398,0.000000,0.000000,60.411988,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,long_quiet_box,002259,formula_exit_or_30,30,5,0.600000,0.120760,-0.060220,2.005314,0.000000,0.000000,67.447710,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,classic_capped,002261,fixed_60,60,63,0.587302,0.154508,-0.172276,0.896862,0.015873,0.000000,66.944627,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,002261,fixed_10,10,8,0.500000,0.032350,-0.064625,0.500580,0.000000,0.000000,51.362466,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,default,002261,fixed_60,60,40,0.600000,0.175413,-0.158217,1.108680,0.025000,0.000000,68.293398,{}
volume_base_breakout,long_quiet_box,002261,fixed_10,10,3,1.000000,0.139900,-0.050233,2.785003,0.000000,0.000000,80.082734,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,classic_capped,002262,fixed_60,60,41,0.658537,0.062088,-0.093312,0.665377,0.000000,0.000000,68.082983,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,strict,002262,fixed_60,60,11,1.000000,0.183009,-0.051636,3.544190,0.000000,0.000000,92.720951,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,fast_x3_cooldown,002262,fixed_60,60,39,0.615385,0.068113,-0.084895,0.802320,0.000000,0.000000,67.473137,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,case_301511_cooldown,002262,fixed_60,60,22,0.500000,0.044309,-0.117214,0.378020,0.000000,0.000000,59.044645,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,002263,fixed_60,60,27,0.333333,0.045378,-0.138641,0.327305,0.037037,0.000000,53.955042,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_raw_buy,medium_x3_cooldown,002263,fixed_10,10,31,0.516129,0.027974,-0.048119,0.581350,0.064516,0.000000,51.732557,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,default_broad,002263,fixed_20,20,35,0.542857,0.043780,-0.079189,0.552858,0.000000,0.000000,60.940002,{}
activity_breakout,classic_capped,002264,fixed_60,60,49,0.571429,0.056635,-0.129067,0.438800,0.000000,0.000000,64.336855,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,002264,fixed_60,60,10,0.400000,0.058340,-0.133580,0.436742,0.000000,0.000000,58.483391,{}
gs_raw_buy,fast_x3_cooldown,002264,fixed_60,60,46,0.695652,0.082554,-0.107585,0.767342,0.000000,0.000000,69.706276,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
ma_base_breakout,default,002264,fixed_60,60,1,1.000000,0.152400,-0.120400,1.265781,0.000000,0.000000,66.907763,{}
volume_base_breakout,strict_two_month_box,002264,fixed_60,60,3,0.666667,0.198667,-0.113767,1.746264,0.000000,0.000000,64.889039,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,002265,fixed_60,60,55,0.400000,0.120842,-0.203275,0.594476,0.072727,0.018182,59.063289,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,002265,fixed_5,5,4,1.000000,0.035350,-0.032675,1.081867,0.000000,0.000000,66.038044,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,002265,fixed_60,60,53,0.301887,0.089325,-0.181247,0.492833,0.037736,0.000000,56.143409,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,case_301511_cooldown,002265,fixed_60,60,9,0.444444,0.308467,-0.137633,2.241221,0.111111,0.111111,65.849782,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,002266,fixed_20,20,13,0.615385,0.028362,-0.057900,0.489837,0.000000,0.000000,55.091491,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,002266,fixed_60,60,4,1.000000,0.145800,-0.085100,1.713278,0.000000,0.000000,76.520102,{}
gs_raw_buy,medium_x3_cooldown,002266,formula_exit_or_15,15,31,0.483871,0.027594,-0.016694,1.652947,0.000000,0.000000,56.577638,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,default_broad,002266,formula_exit_or_5,5,34,0.411765,0.007868,-0.018903,0.416213,0.000000,0.000000,38.367829,{}
activity_breakout,classic_capped,002267,formula_exit_or_5,5,17,0.647059,0.005812,-0.008594,0.676249,0.000000,0.000000,45.698893,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,002267,fixed_15,15,5,1.000000,0.048240,0.000000,9.648000,0.000000,0.000000,88.541141,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,default,002267,fixed_30,30,41,0.560976,0.020471,-0.029034,0.705057,0.000000,0.000000,50.589920,{}
volume_base_breakout,long_quiet_box,002267,formula_exit_or_10,10,11,0.636364,0.012891,-0.008409,1.532973,0.000000,0.000000,53.201229,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,002268,formula_exit_or_15,15,90,0.577778,0.016320,-0.037633,0.433658,0.022222,0.000000,47.439402,{}
gs_raw_buy,default,002268,fixed_20,20,45,0.488889,0.010793,-0.102762,0.105032,0.022222,0.000000,40.366272,{}
ma_base_breakout,default,002268,fixed_15,15,2,0.500000,-0.005950,-0.097050,-0.061309,0.000000,0.000000,20.560739,{}
volume_base_breakout,strict_two_month_box,002268,fixed_10,10,1,1.000000,0.037400,-0.027500,1.360000,0.000000,0.000000,61.078859,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,002269,fixed_5,5,56,0.482143,0.004027,-0.057648,0.069851,0.053571,0.000000,36.291219,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,002269,fixed_20,20,1,1.000000,0.030600,-0.093100,0.328679,0.000000,0.000000,52.522253,{}
gs_raw_buy,wide_band_cooldown,002269,fixed_20,20,40,0.325000,-0.008298,-0.112305,-0.073884,0.000000,0.025000,24.981832,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,default_broad,002269,fixed_60,60,32,0.656250,0.128847,-0.117172,1.099640,0.031250,0.000000,69.873200,{}
activity_breakout,strict_capped,002270,fixed_60,60,30,0.700000,0.111777,-0.072570,1.540260,0.000000,0.000000,73.701300,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,strict,002270,formula_exit_or_30,30,21,0.714286,0.060271,-0.024695,2.440609,0.000000,0.000000,78.631618,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,wide_band_cooldown,002270,fixed_30,30,37,0.675676,0.063522,-0.040276,1.577171,0.000000,0.000000,73.156125,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,strict_two_month_box,002270,fixed_5,5,9,0.777778,0.052111,-0.009367,5.563464,0.000000,0.000000,86.865901,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,002271,formula_exit_or_10,10,40,0.475000,0.007417,-0.015430,0.480719,0.000000,0.025000,40.112347,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,002271,formula_exit_or_60,60,29,0.620690,0.031124,-0.033100,0.940306,0.000000,0.000000,58.884290,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,002271,fixed_5,5,30,0.533333,0.005953,-0.015360,0.387587,0.000000,0.000000,40.914601,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,default,002271,fixed_20,20,1,1.000000,0.082000,-0.029900,2.742475,0.000000,0.000000,74.291233,{}
volume_base_breakout,strict_two_month_box,002271,fixed_60,60,3,1.000000,0.120267,-0.086567,1.389295,0.000000,0.000000,73.104195,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,002272,fixed_60,60,62,0.548387,0.133918,-0.180642,0.741344,0.032258,0.032258,64.513170,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,002272,fixed_15,15,9,0.444444,0.023900,-0.079256,0.301556,0.000000,0.000000,45.323682,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,002272,fixed_60,60,50,0.520000,0.119852,-0.175044,0.684696,0.080000,0.000000,63.223482,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
