formula_id,variant_id,stock_code,sell_rule,holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,delay_buy_rate,delay_sell_rate,score,params
gs_raw_buy,local_optuna_t24_vsplit,300741,fixed_20,20,39,0.692308,0.012777,-0.060074,0.212685,0.000000,0.000000,48.221118,"{""down_adjust"": 0.99, ""ema_fallback_span"": 7, ""iterations"": 6, ""signal_cooldown_days"": 11, ""up_adjust"": 1.01, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,300743,fixed_60,60,46,0.608696,0.051504,-0.130759,0.393889,0.000000,0.000000,65.230312,"{""big_bull_line"": 6.0, ""max_close_ret"": 9.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.7000000000000002}"
gs_pullback_confirm,local_optuna_t24_vsplit,300745,fixed_60,60,9,1.000000,0.178689,-0.064533,2.768939,0.000000,0.000000,87.377265,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 24, ""maxrun_max"": 8, ""rate_min"": 30, ""sellpct_max"": 55}"
activity_breakout,local_optuna_t24_vsplit,300746,fixed_30,30,56,0.517857,0.092395,-0.122220,0.755972,0.000000,0.000000,64.315575,"{""big_bull_line"": 7.5, ""max_close_ret"": 13.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 7, ""strong_line"": 4.0, ""x15_multiplier"": 1.6}"
activity_breakout,local_optuna_t24_vsplit,300757,fixed_60,60,54,0.740741,0.315441,-0.166665,1.892665,0.018519,0.000000,76.500364,"{""big_bull_line"": 5.0, ""max_close_ret"": 10.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 9, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,300760,formula_exit_or_10,10,18,0.611111,0.028117,-0.010344,2.718045,0.000000,0.000000,65.981892,"{""big_bull_line"": 6.5, ""max_close_ret"": 12.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 12, ""strong_line"": 2.5, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,300761,fixed_5,5,13,0.846154,0.046346,-0.022438,2.065478,0.000000,0.000000,78.885083,"{""big_bull_line"": 7.5, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,300767,fixed_15,15,19,0.736842,0.046379,-0.083153,0.557757,0.000000,0.000000,68.083521,"{""big_bull_line"": 8.5, ""max_close_ret"": 11.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 8, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,300769,formula_exit_or_5,5,50,0.480000,0.032812,-0.039422,0.832327,0.020000,0.000000,54.767636,"{""big_bull_line"": 9.0, ""max_close_ret"": 11.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.7000000000000002}"
volume_base_breakout,local_optuna_t24_vsplit,300770,fixed_60,60,10,0.900000,0.155340,-0.027270,5.696370,0.000000,0.000000,91.299681,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.42, ""base_floor"": 0.84, ""base_max_days"": 105, ""base_min_days"": 35, ""base_range_max"": 0.43, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.96, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 8, ""spike_lookback"": 70, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.85}"
activity_breakout,local_optuna_t24_vsplit,300775,fixed_5,5,12,0.750000,0.021867,-0.049042,0.445879,0.000000,0.000000,55.662730,"{""big_bull_line"": 8.0, ""max_close_ret"": 9.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 12, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,300785,fixed_60,60,68,0.500000,0.071081,-0.195478,0.363626,0.000000,0.000000,61.818131,"{""big_bull_line"": 5.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 9, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
activity_breakout,local_optuna_t24_vsplit,300788,fixed_60,60,54,0.574074,0.048700,-0.138289,0.352161,0.018519,0.000000,63.147844,"{""big_bull_line"": 5.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 12, ""strong_line"": 4.0, ""x15_multiplier"": 1.7000000000000002}"
gs_pullback_confirm,local_optuna_t24_vsplit,300790,fixed_20,20,12,1.000000,0.322775,-0.043800,7.369292,0.000000,0.000000,95.000000,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 10, ""maxrun_max"": 10, ""rate_min"": 35, ""sellpct_max"": 75}"
activity_breakout,local_optuna_t24_vsplit,300792,fixed_10,10,16,0.750000,0.069188,-0.060031,1.152525,0.000000,0.000000,73.262624,"{""big_bull_line"": 8.5, ""max_close_ret"": 11.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 14, ""strong_line"": 4.5, ""x15_multiplier"": 1.0}"
gs_pullback_confirm,local_optuna_t24_vsplit,300797,formula_exit_or_10,10,11,0.909091,0.059300,-0.024755,2.395520,0.000000,0.000000,84.250326,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 19, ""maxrun_max"": 10, ""rate_min"": 45, ""sellpct_max"": 70}"
activity_breakout,local_optuna_t24_vsplit,300802,fixed_5,5,21,0.761905,0.043390,-0.032924,1.317906,0.000000,0.000000,71.141909,"{""big_bull_line"": 8.5, ""max_close_ret"": 13.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.3}"
gs_pullback_confirm,local_optuna_t24_vsplit,300805,fixed_15,15,13,0.846154,0.100308,-0.052962,1.893972,0.000000,0.000000,79.854477,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 23, ""maxrun_max"": 5, ""rate_min"": 35, ""sellpct_max"": 55}"
gs_raw_buy,local_optuna_t24_vsplit,300805,fixed_60,60,38,0.552632,0.034542,-0.155226,0.222527,0.000000,0.000000,54.962637,"{""down_adjust"": 0.99, ""ema_fallback_span"": 6, ""iterations"": 7, ""signal_cooldown_days"": 14, ""up_adjust"": 1.04, ""x3_ma_windows"": [3, 5, 10, 20]}"
gs_raw_buy,local_optuna_t24_vsplit,300811,formula_exit_or_15,15,41,0.487805,0.030273,-0.041234,0.734177,0.000000,0.000000,53.441618,"{""down_adjust"": 0.97, ""ema_fallback_span"": 5, ""iterations"": 6, ""signal_cooldown_days"": 14, ""up_adjust"": 1.02, ""x3_ma_windows"": [3, 8, 13, 21]}"
activity_breakout,local_optuna_t24_vsplit,300812,fixed_60,60,61,0.606557,0.102221,-0.151687,0.673897,0.000000,0.000000,66.566205,"{""big_bull_line"": 5.0, ""max_close_ret"": 8.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 12, ""strong_line"": 4.5, ""x15_multiplier"": 1.7000000000000002}"
gs_pullback_confirm,local_optuna_t24_vsplit,300812,fixed_60,60,10,1.000000,0.140150,-0.042350,3.309327,0.000000,0.000000,90.846316,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 24, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 75}"
gs_pullback_confirm,local_optuna_t24_vsplit,300814,fixed_60,60,20,1.000000,0.271410,-0.096885,2.801362,0.050000,0.000000,88.506812,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 12, ""maxrun_max"": 7, ""rate_min"": 40, ""sellpct_max"": 70}"
activity_breakout,local_optuna_t24_vsplit,300818,fixed_20,20,12,0.750000,0.083858,-0.279500,0.300030,0.000000,0.000000,69.000149,"{""big_bull_line"": 8.5, ""max_close_ret"": 9.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 9, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
gs_pullback_confirm,local_optuna_t24_vsplit,300818,fixed_60,60,16,1.000000,0.371544,-0.270269,1.374720,0.000000,0.000000,81.873598,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.78, ""maxlen_max"": 21, ""maxrun_max"": 12, ""rate_min"": 45, ""sellpct_max"": 65}"
activity_breakout,local_optuna_t24_vsplit,300823,formula_exit_or_10,10,44,0.704545,0.026141,-0.021032,1.242922,0.000000,0.000000,60.421428,"{""big_bull_line"": 6.0, ""max_close_ret"": 11.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 14, ""strong_line"": 3.0, ""x15_multiplier"": 1.6}"
activity_breakout,local_optuna_t24_vsplit,300827,formula_exit_or_5,5,42,0.666667,0.094917,-0.031976,2.968354,0.000000,0.000000,79.841772,"{""big_bull_line"": 6.5, ""max_close_ret"": 14.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 14, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
activity_breakout,local_optuna_t24_vsplit,300832,formula_exit_or_30,30,53,0.547170,0.031845,-0.018287,1.741436,0.000000,0.000000,61.044917,"{""big_bull_line"": 5.5, ""max_close_ret"": 12.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 11, ""strong_line"": 2.5, ""x15_multiplier"": 1.4}"
volume_base_breakout,local_optuna_t24_vsplit,300832,fixed_20,20,11,1.000000,0.124691,-0.019573,6.370646,0.000000,0.000000,95.000000,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.3199999999999998, ""base_floor"": 0.85, ""base_max_days"": 85, ""base_min_days"": 20, ""base_range_max"": 0.25, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.9500000000000001, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 14, ""spike_lookback"": 120, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.3, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
gs_raw_buy,local_optuna_t24_vsplit,300834,formula_exit_or_5,5,40,0.600000,0.039455,-0.017392,2.268507,0.000000,0.000000,69.070033,"{""down_adjust"": 0.98, ""ema_fallback_span"": 6, ""iterations"": 9, ""signal_cooldown_days"": 14, ""up_adjust"": 1.01, ""x3_ma_windows"": [3, 5, 10, 20]}"
gs_raw_buy,local_optuna_t24_vsplit,300835,formula_exit_or_30,30,26,0.538462,0.069869,-0.052069,1.341853,0.000000,0.000000,67.863109,"{""down_adjust"": 0.99, ""ema_fallback_span"": 6, ""iterations"": 6, ""signal_cooldown_days"": 16, ""up_adjust"": 1.02, ""x3_ma_windows"": [5, 10, 20, 30]}"
activity_breakout,local_optuna_t24_vsplit,300837,fixed_30,30,15,0.733333,0.070247,-0.105240,0.667490,0.000000,0.000000,70.337451,"{""big_bull_line"": 9.0, ""max_close_ret"": 11.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 9, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
gs_pullback_confirm,local_optuna_t24_vsplit,300837,fixed_60,60,10,1.000000,0.199160,-0.066810,2.980991,0.000000,0.000000,89.204635,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.9, ""maxlen_max"": 19, ""maxrun_max"": 11, ""rate_min"": 60, ""sellpct_max"": 70}"
activity_breakout,local_optuna_t24_vsplit,300841,formula_exit_or_5,5,17,0.705882,0.023641,-0.025165,0.939458,0.000000,0.000000,57.694347,"{""big_bull_line"": 8.5, ""max_close_ret"": 11.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.1}"
volume_base_breakout,local_optuna_t24_vsplit,300854,fixed_5,5,9,0.777778,0.082222,-0.029189,2.816901,0.000000,0.000000,80.950409,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.3199999999999998, ""base_floor"": 0.79, ""base_max_days"": 80, ""base_min_days"": 30, ""base_range_max"": 0.31, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 14, ""spike_lookback"": 90, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.85}"
activity_breakout,local_optuna_t24_vsplit,300863,fixed_5,5,53,0.547170,0.059868,-0.035732,1.675467,0.000000,0.000000,69.792431,"{""big_bull_line"": 6.0, ""max_close_ret"": 10.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.3}"
gs_raw_buy,local_optuna_t24_vsplit,300883,fixed_20,20,39,0.692308,0.023256,-0.066962,0.347310,0.000000,0.000000,54.133986,"{""down_adjust"": 0.96, ""ema_fallback_span"": 7, ""iterations"": 12, ""signal_cooldown_days"": 14, ""up_adjust"": 1.02, ""x3_ma_windows"": [3, 8, 13, 21]}"
activity_breakout,local_optuna_t24_vsplit,300887,formula_exit_or_5,5,45,0.577778,0.037858,-0.033649,1.125083,0.000000,0.000000,61.887635,"{""big_bull_line"": 7.5, ""max_close_ret"": 13.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 8, ""strong_line"": 3.5, ""x15_multiplier"": 1.3}"
gs_raw_buy,local_optuna_t24_vsplit,300887,fixed_30,30,32,0.531250,0.043678,-0.119338,0.366005,0.000000,0.000000,59.606588,"{""down_adjust"": 0.96, ""ema_fallback_span"": 7, ""iterations"": 7, ""signal_cooldown_days"": 11, ""up_adjust"": 1.03, ""x3_ma_windows"": [5, 10, 20, 30]}"
activity_breakout,local_optuna_t24_vsplit,300903,fixed_60,60,20,0.650000,0.348945,-0.146135,2.387826,0.050000,0.000000,75.939132,"{""big_bull_line"": 8.5, ""max_close_ret"": 10.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 6, ""strong_line"": 4.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,300910,formula_exit_or_30,30,43,0.674419,0.071567,-0.019695,3.633723,0.000000,0.000000,83.401173,"{""big_bull_line"": 7.0, ""max_close_ret"": 11.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 10, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,300911,fixed_30,30,21,0.714286,0.062419,-0.098538,0.633451,0.000000,0.000000,69.595826,"{""big_bull_line"": 8.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 6, ""strong_line"": 2.5, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,300928,formula_exit_or_20,20,22,0.681818,0.062527,-0.046150,1.354870,0.000000,0.000000,72.228898,"{""big_bull_line"": 8.5, ""max_close_ret"": 9.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 10, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
volume_base_breakout,local_optuna_t24_vsplit,300932,fixed_20,20,9,1.000000,0.088522,-0.025922,3.414916,0.000000,0.000000,90.607150,"{""amount_spike_ratio"": 2.8, ""base_ceiling"": 1.46, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 30, ""base_range_max"": 0.27, ""breakout_max_extension"": 1.07, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.35, ""signal_cooldown_days"": 13, ""spike_lookback"": 90, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.75}"
gs_pullback_confirm,local_optuna_t24_vsplit,300936,fixed_60,60,14,0.857143,0.316536,-0.096129,3.292837,0.000000,0.000000,87.178471,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 24, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 75}"
activity_breakout,local_optuna_t24_vsplit,300938,formula_exit_or_5,5,25,0.760000,0.104296,-0.036740,2.838759,0.000000,0.000000,81.993794,"{""big_bull_line"": 8.5, ""max_close_ret"": 13.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.0}"
volume_base_breakout,local_optuna_t24_vsplit,300939,fixed_10,10,12,0.833333,0.057867,-0.036833,1.571041,0.000000,0.000000,77.855204,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.3, ""base_floor"": 0.86, ""base_max_days"": 90, ""base_min_days"": 25, ""base_range_max"": 0.31, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.91, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.85}"
activity_breakout,local_optuna_t24_vsplit,300942,formula_exit_or_5,5,34,0.617647,0.026312,-0.041171,0.639091,0.029412,0.000000,54.586633,"{""big_bull_line"": 6.0, ""max_close_ret"": 14.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 14, ""strong_line"": 3.0, ""x15_multiplier"": 1.3}"
activity_breakout,local_optuna_t24_vsplit,300947,fixed_60,60,31,0.677419,0.092539,-0.168545,0.549044,0.000000,0.000000,68.067801,"{""big_bull_line"": 6.0, ""max_close_ret"": 9.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,300959,fixed_60,60,55,0.581818,0.127871,-0.140076,0.912866,0.000000,0.000000,67.018874,"{""big_bull_line"": 5.0, ""max_close_ret"": 8.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 9, ""strong_line"": 2.5, ""x15_multiplier"": 1.6}"
volume_base_breakout,local_optuna_t24_vsplit,300962,formula_exit_or_5,5,16,0.625000,0.025831,-0.022700,1.137941,0.000000,0.000000,57.355328,"{""amount_spike_ratio"": 3.2, ""base_ceiling"": 1.3599999999999999, ""base_floor"": 0.84, ""base_max_days"": 85, ""base_min_days"": 35, ""base_range_max"": 0.31, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.9, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 14, ""spike_lookback"": 70, ""spike_ratio"": 2.0, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.05}"
activity_breakout,local_optuna_t24_vsplit,300964,fixed_60,60,46,0.608696,0.092980,-0.148074,0.627933,0.000000,0.000000,66.400532,"{""big_bull_line"": 8.0, ""max_close_ret"": 12.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 11, ""strong_line"": 3.5, ""x15_multiplier"": 1.8}"
volume_base_breakout,local_optuna_t24_vsplit,300967,fixed_15,15,13,0.692308,0.045338,-0.058269,0.778086,0.000000,0.000000,67.328891,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.4, ""base_floor"": 0.88, ""base_max_days"": 85, ""base_min_days"": 25, ""base_range_max"": 0.33, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.9, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 14, ""spike_lookback"": 70, ""spike_ratio"": 2.0, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,local_optuna_t24_vsplit,300969,fixed_30,30,9,1.000000,0.189711,-0.033978,5.583388,0.000000,0.000000,93.532568,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.3, ""base_floor"": 0.88, ""base_max_days"": 75, ""base_min_days"": 30, ""base_range_max"": 0.43, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 8, ""spike_lookback"": 120, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.22, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.8}"
activity_breakout,local_optuna_t24_vsplit,300970,fixed_15,15,25,0.720000,0.071044,-0.057880,1.227436,0.000000,0.000000,72.737180,"{""big_bull_line"": 8.5, ""max_close_ret"": 13.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 9, ""strong_line"": 4.5, ""x15_multiplier"": 1.3}"
activity_breakout,local_optuna_t24_vsplit,300971,formula_exit_or_10,10,53,0.528302,0.015464,-0.037153,0.416231,0.000000,0.000000,45.662286,"{""big_bull_line"": 6.5, ""max_close_ret"": 9.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 11, ""strong_line"": 2.5, ""x15_multiplier"": 1.6}"
gs_pullback_confirm,local_optuna_t24_vsplit,300975,fixed_60,60,13,1.000000,0.143708,-0.110454,1.301066,0.000000,0.000000,81.505328,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.7200000000000001, ""maxlen_max"": 24, ""maxrun_max"": 9, ""rate_min"": 45, ""sellpct_max"": 45}"
activity_breakout,local_optuna_t24_vsplit,300976,formula_exit_or_20,20,56,0.535714,0.029087,-0.011739,2.477791,0.000000,0.000000,63.004135,"{""big_bull_line"": 6.0, ""max_close_ret"": 14.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.8}"
gs_raw_buy,local_optuna_t24_vsplit,300976,fixed_20,20,41,0.585366,0.034022,-0.032259,1.054665,0.000000,0.000000,59.845276,"{""down_adjust"": 0.99, ""ema_fallback_span"": 5, ""iterations"": 11, ""signal_cooldown_days"": 10, ""up_adjust"": 1.02, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,300977,formula_exit_or_5,5,26,0.500000,0.040688,-0.038254,1.063644,0.000000,0.038462,60.277834,"{""big_bull_line"": 9.0, ""max_close_ret"": 12.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 8, ""strong_line"": 2.5, ""x15_multiplier"": 1.2}"
activity_breakout,local_optuna_t24_vsplit,300980,fixed_30,30,15,0.600000,0.107080,-0.107673,0.994490,0.000000,0.000000,67.972448,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 10, ""strong_line"": 2.5, ""x15_multiplier"": 1.0}"
volume_base_breakout,local_optuna_t24_vsplit,300981,fixed_5,5,11,0.727273,0.045991,-0.025027,1.837632,0.000000,0.000000,74.001795,"{""amount_spike_ratio"": 2.6, ""base_ceiling"": 1.26, ""base_floor"": 0.81, ""base_max_days"": 85, ""base_min_days"": 25, ""base_range_max"": 0.43, ""breakout_max_extension"": 1.09, ""breakout_near_high"": 0.9500000000000001, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 15, ""spike_lookback"": 70, ""spike_ratio"": 2.4, ""warm_ret_max"": 0.24, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.9}"
gs_pullback_confirm,local_optuna_t24_vsplit,300983,fixed_60,60,12,1.000000,0.171300,-0.052517,3.261822,0.000000,0.000000,91.309108,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.9, ""maxlen_max"": 24, ""maxrun_max"": 12, ""rate_min"": 40, ""sellpct_max"": 50}"
activity_breakout,local_optuna_t24_vsplit,300992,fixed_60,60,42,0.619048,0.057595,-0.131771,0.437084,0.000000,0.000000,65.756851,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.6}"
gs_pullback_confirm,local_optuna_t24_vsplit,300998,formula_exit_or_60,60,16,1.000000,0.132612,-0.038869,3.411803,0.000000,0.000000,92.059013,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 20, ""maxrun_max"": 5, ""rate_min"": 25, ""sellpct_max"": 55}"
gs_pullback_confirm,local_optuna_t24_vsplit,301003,fixed_30,30,19,1.000000,0.155774,-0.044547,3.496810,0.000000,0.000000,92.484050,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.78, ""maxlen_max"": 17, ""maxrun_max"": 12, ""rate_min"": 25, ""sellpct_max"": 50}"
activity_breakout,local_optuna_t24_vsplit,301007,fixed_30,30,22,0.727273,0.117768,-0.104905,1.122622,0.000000,0.000000,72.431293,"{""big_bull_line"": 7.5, ""max_close_ret"": 8.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 12, ""strong_line"": 4.0, ""x15_multiplier"": 1.0}"
activity_breakout,local_optuna_t24_vsplit,301010,fixed_5,5,75,0.546667,0.024820,-0.050483,0.491654,0.000000,0.000000,51.268270,"{""big_bull_line"": 5.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 8, ""strong_line"": 4.5, ""x15_multiplier"": 1.5}"
gs_raw_buy,local_optuna_t24_vsplit,301012,fixed_10,10,46,0.586957,0.046304,-0.040804,1.134790,0.000000,0.000000,66.434817,"{""down_adjust"": 0.96, ""ema_fallback_span"": 3, ""iterations"": 11, ""signal_cooldown_days"": 7, ""up_adjust"": 1.02, ""x3_ma_windows"": [5, 10, 20, 30]}"
activity_breakout,local_optuna_t24_vsplit,301026,fixed_30,30,38,0.526316,0.035774,-0.071142,0.502848,0.000000,0.000000,56.190557,"{""big_bull_line"": 9.0, ""max_close_ret"": 12.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.3}"
activity_breakout,local_optuna_t24_vsplit,301037,formula_exit_or_10,10,41,0.609756,0.019407,-0.038188,0.508207,0.000000,0.000000,50.537377,"{""big_bull_line"": 6.0, ""max_close_ret"": 13.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.5}"
gs_raw_buy,local_optuna_t24_vsplit,301039,fixed_15,15,37,0.540541,0.013459,-0.043511,0.309336,0.000000,0.000000,44.492626,"{""down_adjust"": 0.97, ""ema_fallback_span"": 6, ""iterations"": 12, ""signal_cooldown_days"": 16, ""up_adjust"": 1.01, ""x3_ma_windows"": [3, 5, 10, 20]}"
activity_breakout,local_optuna_t24_vsplit,301046,fixed_10,10,43,0.534884,0.026119,-0.075188,0.347376,0.000000,0.000000,50.842692,"{""big_bull_line"": 7.0, ""max_close_ret"": 8.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.0, ""x15_multiplier"": 1.5}"
activity_breakout,local_optuna_t24_vsplit,301047,formula_exit_or_5,5,18,0.500000,0.016694,-0.013722,1.216599,0.000000,0.000000,49.430218,"{""big_bull_line"": 8.0, ""max_close_ret"": 11.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.4}"
gs_raw_buy,local_optuna_t24_vsplit,301047,fixed_10,10,28,0.642857,0.026546,-0.020096,1.320953,0.000000,0.000000,59.163691,"{""down_adjust"": 0.97, ""ema_fallback_span"": 4, ""iterations"": 6, ""signal_cooldown_days"": 16, ""up_adjust"": 1.03, ""x3_ma_windows"": [5, 10, 20, 30]}"
activity_breakout,local_optuna_t24_vsplit,301049,fixed_20,20,41,0.634146,0.083495,-0.090459,0.923021,0.000000,0.000000,68.639495,"{""big_bull_line"": 5.0, ""max_close_ret"": 12.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
