stock_code,formula_id,merge_decision,merge_reason,old_variant_id,new_variant_id,old_sell_rule,new_sell_rule,old_score,new_score,score_delta,old_validation_score,new_validation_score,validation_score_delta,new_signal_count,new_validation_signal_count,new_win_rate,new_validation_win_rate,new_avg_ret,new_validation_avg_ret,trials,validation_ratio,replacement_params
000928,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
000935,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
000987,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
001288,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002016,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002017,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002062,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002095,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002127,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002137,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002235,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002321,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002345,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002357,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002395,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002459,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002500,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002563,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002577,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002602,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002695,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002705,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002811,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002828,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002850,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002930,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300053,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300065,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300105,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300204,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300255,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300339,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300369,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300400,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300405,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300456,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300567,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300699,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300750,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300773,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300832,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300908,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300910,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301037,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301109,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301321,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301335,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301535,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301658,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301665,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
301668,gs_raw_buy,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600030,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600096,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600120,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600162,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600184,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600191,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600201,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600231,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600439,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600481,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600517,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600642,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600751,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600794,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600795,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600839,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600971,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600988,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601009,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601066,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601225,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601236,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601330,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601588,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601766,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
601857,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603030,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603040,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603195,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603206,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603219,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603233,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603312,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603375,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603535,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603568,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603726,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603806,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603855,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603896,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603896,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603920,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603977,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603993,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603998,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
605218,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
605298,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688098,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688221,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688333,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688359,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688376,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688416,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688449,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688606,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688658,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688693,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
688813,activity_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
000603,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
000776,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
600755,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3",,,,,,,,,,,,,,,,,,,
600362,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; validation_signals<3; validation_avg_ret<=0",,,,,,,,,,,,,,,,,,,
600822,gs_pullback_confirm,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
002014,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
300346,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
603211,ma_base_breakout,reject,"baseline_status=missing_baseline_result; baseline_investigation={""reason"": ""stock_formula_best.csv has no row for this stock/formula"", ""status"": ""missing_baseline_result""}; signals<6; validation_signals<3",,,,,,,,,,,,,,,,,,,
