stock_code,strategy_id,formula_id,display_name,best_holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,effectiveness_score,effectiveness_label,untradable_rate,completion_rate,best_sell_rule,best_sell_rule_score,params
002007,formula_gs_raw_buy,gs_raw_buy,GS原始买点,5,34,0.470588,0.011421,-0.007685,1.486031,0.000000,退化中,0.000000,1.000000,formula_exit_or_5,47.258098,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002007,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,7,0.571429,0.012571,-0.004614,2.514286,18.800000,样本陈旧,0.000000,1.000000,fixed_5,52.736577,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
002008,formula_activity_breakout,activity_breakout,活跃度大牛突破,15,41,0.585366,0.055534,-0.063610,0.873044,51.500000,稳定/不明显,0.024400,1.000000,fixed_15,66.682296,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
002008,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,6,0.666667,0.112833,-0.138083,0.817139,99.700000,增强中,0.000000,1.000000,fixed_60,64.747534,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
002008,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,42,0.595238,0.155857,-0.118948,1.310301,100.000000,增强中,0.023800,1.000000,fixed_60,69.170551,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
002008,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,18,0.555556,0.058133,-0.035411,1.641669,75.900000,增强中,0.055600,1.000000,formula_exit_or_20,69.319458,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
002009,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,41,0.512195,0.037324,-0.201451,0.185278,78.200000,增强中,0.000000,1.000000,fixed_60,54.954437,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002009,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,5,11,0.272727,-0.029491,-0.083627,-0.352647,0.000000,样本陈旧,0.000000,1.000000,fixed_5,11.673129,{}
002009,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,32,0.500000,0.042203,-0.181278,0.232809,97.100000,增强中,0.062500,1.000000,fixed_60,56.640606,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002009,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,4,1.000000,0.090525,-0.063350,,,样本不足,0.250000,1.000000,fixed_20,72.598540,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
002010,formula_activity_breakout,activity_breakout,活跃度大牛突破,5,20,0.500000,0.016540,-0.016790,0.985110,7.000000,稳定/不明显,0.000000,1.000000,formula_exit_or_5,48.195551,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002010,formula_gs_raw_buy,gs_raw_buy,GS原始买点,5,36,0.555556,0.019036,-0.014128,1.347424,0.000000,退化中,0.055600,1.000000,formula_exit_or_5,52.366288,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002010,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,15,33,0.393939,0.002224,-0.048803,0.045576,0.000000,退化中,0.000000,1.000000,fixed_15,33.158183,{}
002011,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,40,0.425000,0.042177,-0.178135,0.236773,0.000000,退化中,0.025000,1.000000,fixed_60,54.772613,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002011,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,2,1.000000,0.148350,-0.107100,,,样本不足,0.000000,1.000000,fixed_60,70.768052,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
002011,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,51,0.411765,0.034578,-0.038988,0.886894,1.700000,退化中,0.000000,1.000000,formula_exit_or_30,54.076627,{}
002011,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,4,0.750000,0.038800,-0.020800,,,样本不足,0.000000,1.000000,fixed_5,64.180632,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
002012,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,63,0.492063,0.046581,-0.142322,0.327292,84.200000,增强中,0.000000,1.000000,fixed_60,59.688842,{}
002012,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,15,16,0.750000,0.055312,-0.048550,1.139289,0.000000,退化中,0.062500,1.000000,fixed_15,72.571447,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
002012,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,27,0.370370,0.026593,-0.026137,1.017430,20.900000,稳定/不明显,0.037000,1.000000,formula_exit_or_60,49.124185,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002012,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,7,0.571429,0.163843,-0.068571,2.389375,98.100000,增强中,0.000000,1.000000,formula_exit_or_60,70.826309,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
002014,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,14,0.714286,0.055879,-0.086786,0.643868,90.300000,样本陈旧,0.000000,1.000000,fixed_60,69.647913,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002014,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,8,1.000000,0.059338,-0.040925,1.449908,8.800000,退化中,0.000000,1.000000,fixed_30,79.934106,{}
002014,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,47,0.617021,0.023981,-0.058374,0.410811,18.900000,稳定/不明显,0.000000,1.000000,fixed_60,52.555117,{}
002014,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,8,0.625000,0.025575,-0.060850,0.420296,8.600000,样本陈旧,0.000000,1.000000,fixed_60,51.323543,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
002015,formula_activity_breakout,activity_breakout,活跃度大牛突破,15,37,0.459459,0.032311,-0.075400,0.428525,74.500000,增强中,0.081100,1.000000,fixed_15,51.271005,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002015,formula_gs_raw_buy,gs_raw_buy,GS原始买点,20,49,0.489796,0.035018,-0.086202,0.406236,87.500000,增强中,0.061200,1.000000,fixed_20,53.621996,{}
002015,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,2,1.000000,0.058150,-0.006950,,,样本不足,0.000000,1.000000,fixed_5,83.842282,{}
002015,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,5,0.800000,0.275200,-0.065940,4.173491,,样本不足,0.200000,1.000000,fixed_20,81.421141,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
002016,formula_activity_breakout,activity_breakout,活跃度大牛突破,5,32,0.500000,-0.002909,-0.058947,-0.049356,2.800000,稳定/不明显,0.031200,1.000000,fixed_5,32.986033,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002016,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,5,2,1.000000,0.071450,-0.038850,,,样本不足,0.000000,1.000000,fixed_5,73.037906,{}
002016,formula_gs_raw_buy,gs_raw_buy,GS原始买点,10,36,0.527778,0.012436,-0.059539,0.208874,0.000000,退化中,0.055600,1.000000,fixed_10,42.540202,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002016,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,22,0.454545,-0.009273,-0.035223,-0.263260,0.000000,退化中,0.045500,1.000000,fixed_5,27.229156,{}
002017,formula_activity_breakout,activity_breakout,活跃度大牛突破,30,52,0.519231,0.052279,-0.088025,0.593909,0.000000,退化中,0.076900,1.000000,fixed_30,62.777238,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
002017,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,10,0.900000,0.052700,-0.063480,0.830183,4.200000,样本陈旧,0.000000,1.000000,fixed_30,75.450595,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
002017,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,39,0.384615,0.055767,-0.027613,2.019593,67.300000,改善观察,0.051300,1.000000,formula_exit_or_60,66.123607,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002017,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,43,0.558140,0.051667,-0.147374,0.350586,67.500000,稳定/不明显,0.000000,1.000000,fixed_60,63.497117,{}
002019,formula_activity_breakout,activity_breakout,活跃度大牛突破,5,37,0.621622,0.010868,-0.026151,0.415564,5.200000,稳定/不明显,0.027000,1.000000,formula_exit_or_5,45.889984,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
002019,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,10,12,0.500000,0.000517,-0.063142,0.008183,0.000000,退化中,0.000000,1.000000,formula_exit_or_10,35.299247,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
002019,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,32,0.500000,0.013381,-0.033344,0.401312,0.000000,退化中,0.000000,1.000000,formula_exit_or_30,43.697185,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
002019,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,60,3,1.000000,0.154933,-0.132033,,,样本不足,0.000000,1.000000,fixed_60,72.024923,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
002019,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,5,0.800000,0.053340,-0.027760,1.921470,,样本不足,0.000000,1.000000,formula_exit_or_10,73.028490,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
002020,formula_activity_breakout,activity_breakout,活跃度大牛突破,30,28,0.607143,0.043089,-0.072157,0.597159,0.000000,退化中,0.071400,1.000000,fixed_30,62.030438,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002020,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,17,1.000000,0.124188,-0.072671,1.708920,51.800000,稳定/不明显,0.000000,1.000000,fixed_60,83.544601,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
002020,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,33,0.606061,0.045448,-0.090997,0.499451,0.000000,退化中,0.030300,1.000000,fixed_60,63.100283,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
002020,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,9,0.555556,0.086300,-0.106011,0.814066,97.000000,样本陈旧,0.000000,1.000000,fixed_60,64.269563,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
002021,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,39,0.512821,0.019715,-0.114621,0.172006,44.300000,稳定/不明显,0.000000,1.000000,fixed_20,46.102336,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002021,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,24,0.625000,0.052029,-0.078617,0.661808,0.000000,退化中,0.041700,1.000000,fixed_30,66.642375,{}
002021,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,46,0.565217,0.057952,-0.144807,0.400204,12.700000,稳定/不明显,0.000000,1.000000,fixed_60,63.957543,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
002021,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,41,0.634146,0.008602,-0.154724,0.055598,0.000000,退化中,0.000000,1.000000,fixed_60,43.603602,{}
002022,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,61,0.540984,0.015325,-0.154743,0.099033,0.000000,退化中,0.016400,1.000000,fixed_60,44.223033,{}
002022,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,15,9,0.555556,-0.003844,-0.107067,-0.035907,0.000000,样本陈旧,0.000000,1.000000,fixed_15,33.097478,{}
002022,formula_gs_raw_buy,gs_raw_buy,GS原始买点,5,33,0.666667,0.014445,-0.030209,0.478182,22.300000,稳定/不明显,0.030300,1.000000,fixed_5,49.310609,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
002022,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,1,0.000000,-0.018900,-0.026000,,,样本不足,0.000000,1.000000,formula_exit_or_5,-7.505756,{}
002022,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,5,0.600000,0.064600,-0.043880,1.472197,,样本不足,0.000000,1.000000,formula_exit_or_10,64.782126,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
002023,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,23,0.521739,0.016487,-0.097174,0.169664,82.500000,增强中,0.043500,1.000000,fixed_20,44.309192,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002023,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,14,0.928571,0.055493,-0.055064,1.007783,27.900000,退化中,0.000000,1.000000,fixed_30,77.896058,{}
002023,formula_gs_raw_buy,gs_raw_buy,GS原始买点,5,51,0.647059,0.016490,-0.031071,0.530733,69.600000,改善观察,0.000000,1.000000,fixed_5,50.310529,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
002023,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,18,0.722222,0.021528,-0.060206,0.357571,0.000000,退化中,0.000000,1.000000,fixed_20,54.218412,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
002024,formula_activity_breakout,activity_breakout,活跃度大牛突破,15,17,0.411765,0.018476,-0.030865,0.598628,0.000000,退化中,0.000000,1.000000,formula_exit_or_15,44.584315,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
002024,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,3,0.666667,0.050900,-0.090533,,,样本不足,0.000000,1.000000,fixed_60,58.968837,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
002024,formula_gs_raw_buy,gs_raw_buy,GS原始买点,15,46,0.239130,0.006641,-0.028228,0.235271,0.000000,退化中,0.000000,1.000000,formula_exit_or_15,31.670923,{}
002024,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,5,0.400000,0.201700,-0.039160,5.150664,,样本不足,0.000000,1.000000,formula_exit_or_60,71.421141,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
002025,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,93,0.559140,0.024902,-0.139434,0.178594,91.900000,增强中,0.021300,0.989400,fixed_60,50.010712,{}
002025,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,4,1.000000,0.056350,-0.061825,,,样本不足,0.200000,0.800000,fixed_30,72.510927,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
002025,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,34,0.529412,0.023118,-0.094568,0.244456,77.000000,增强中,0.000000,1.000000,fixed_30,48.663457,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
002025,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,1,1.000000,0.185000,-0.031800,,,样本不足,0.000000,1.000000,fixed_5,80.578859,{}
002025,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,9,0.555556,-0.004711,-0.024344,-0.193519,65.100000,样本陈旧,0.000000,1.000000,fixed_5,31.876085,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
