profile_id,profile_name,code,name,industry,holding_days,total_n,recent_n,first_buy_date,last_buy_date,all_avg_ret,all_win_rate,all_avg_dd,all_calmar,prior_avg_ret,prior_win_rate,prior_avg_dd,prior_calmar,recent_avg_ret,recent_win_rate,recent_avg_dd,recent_calmar,ret_delta,win_delta,dd_delta,calmar_delta,ret_slope,dd_slope,trimmed_recent_avg_ret,trimmed_recent_win_rate,outlier_share,robust_after_drop_best,effectiveness_score,effectiveness_label,recent_rets,recent_dds
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603738,泰晶科技,电子,5,6,3,2022-04-20,2023-08-30,-0.007565767350395537,0.3333333333333333,-0.09091371915428699,-0.083219204106653,-0.031183465435703495,0.3333333333333333,-0.11857698332191115,-0.2629807620509881,0.016051930734912418,0.3333333333333333,-0.06325045498666283,0.25378364058088076,0.04723539617061591,0.0,0.055326528335248315,0.5167644026318688,0.028483211161079398,0.023731971074476235,-0.040640266736879815,0.0,1.0,False,37.4,稳定/不明显,"[-0.0496, -0.0316, 0.1294]","[-0.0506, -0.121, -0.0181]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688159,有方科技,通信,5,7,3,2022-03-18,2026-04-02,0.0996698502648781,0.8571428571428571,-0.03506313768219558,2.8425821775638926,0.13366943626536898,0.75,-0.05034703542723984,2.654961411949357,0.05433706893089024,1.0,-0.014684607355469906,3.700273872876151,-0.07933236733447874,0.25,0.03566242807176993,1.045312460926794,-0.002035701679735535,0.008652937078877805,0.04562645946012049,1.0,0.4402046293890521,False,36.8,退化中,"[0.0718, 0.0311, 0.0601]","[-0.0013, -0.0262, -0.0166]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300986,志特新材,建筑装饰,5,8,3,2022-03-21,2025-07-02,-0.011496279123957807,0.5,-0.0638692692150838,-0.17999703558910876,-0.010748326217791562,0.4,-0.07340840307946184,-0.14641819964612093,-0.012742867300901552,0.6666666666666666,-0.04797071277445376,-0.26563848156301767,-0.00199454108310999,0.2666666666666666,0.02543769030500808,-0.11922028191689674,0.0020736861379496187,0.006594067439399287,-0.035924308769960674,0.5,0.5548784648769635,False,31.2,稳定/不明显,"[0.027, -0.0988, 0.0336]","[-0.0048, -0.1321, -0.007]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603728,鸣志电器,电力设备,5,6,3,2022-04-20,2025-04-22,0.05257673561500376,0.6666666666666666,-0.07164418729932605,0.7338590553807336,0.030998945299079,0.6666666666666666,-0.08623147492910072,0.3594852729188066,0.07415452593092853,0.6666666666666666,-0.05705689966955138,1.2996592236942266,0.04315558063184953,0.0,0.029174575259549335,0.94017395077542,0.013947682119862316,0.019145655041556943,-0.04286992334485418,0.5,0.9627871363333886,False,30.9,稳定/不明显,"[0.3082, -0.0977, 0.0119]","[-0.0309, -0.1106, -0.0296]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688066,航天宏图,计算机,5,8,3,2022-08-02,2026-04-10,0.02966620160380815,0.5,-0.07693761580059341,0.3855877426809909,0.02662900648046341,0.4,-0.07765804023331555,0.34290083036423935,0.034728193476049385,0.6666666666666666,-0.07573690841272318,0.45853724694966996,0.008099186995585976,0.2666666666666666,0.0019211318205923644,0.11563641658543061,-0.0011230227210739527,-0.005379970880338948,0.013721570025172086,0.5,0.6126622799217503,False,29.1,稳定/不明显,"[0.0767, -0.0211, 0.0485]","[-0.0275, -0.1781, -0.0216]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688133,泰坦科技,基础化工,5,6,3,2022-03-21,2024-09-02,0.017374966021820825,0.3333333333333333,-0.06073214254303539,0.2860917677901575,0.004010646899104996,0.3333333333333333,-0.08557123494549827,0.046869101534638864,0.03073928514453665,0.3333333333333333,-0.035893050140572515,0.8564132895964116,0.026728638245431657,0.0,0.04967818480492576,0.8095441880617728,0.00945269693460023,0.011101231912170014,-0.006089743589743574,0.0,1.0,False,28.2,稳定/不明显,"[0.1044, 0.0, -0.0122]","[-0.0291, -0.0619, -0.0167]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300913,兆龙互连,通信,5,7,3,2022-07-06,2024-07-10,0.010782566986654528,0.42857142857142855,-0.049901665751639554,0.216076293731743,-0.005908394777000871,0.5,-0.06502804103223887,-0.09085918448737634,0.033037182671528394,0.3333333333333333,-0.029733165377507118,1.111122285571409,0.038945577448529264,-0.16666666666666669,0.03529487565473176,1.2019814700587852,0.00040195410041216013,0.0012494829544131252,-0.030505981616880267,0.0,1.0,False,24.7,稳定/不明显,"[-0.0114, 0.1601, -0.0496]","[-0.0193, -0.0203, -0.0496]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300432,富临精工,电力设备,5,6,3,2022-06-20,2025-06-25,0.04581002248114171,0.6666666666666666,-0.037484838602865785,1.2220946971781665,0.03887755970207606,0.6666666666666666,-0.0519759605627487,0.7479911728642434,0.052742485260207334,0.6666666666666666,-0.02299371664298286,2.293778169015712,0.01386492555813127,0.0,0.028982243919765845,1.5457869961514688,-0.007536395184792235,0.0075565086624215854,0.008653023283264918,0.5,0.838289613723158,False,19.8,稳定/不明显,"[0.0272, 0.1409, -0.0099]","[-0.0117, -0.0285, -0.0289]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603960,克来机电,机械设备,5,6,3,2022-05-06,2024-07-10,-0.011861158789310058,0.3333333333333333,-0.05526044137546298,-0.21464104328664863,-0.021944964039223292,0.3333333333333333,-0.09116262813098897,-0.2407232490894317,-0.0017773535393968184,0.3333333333333333,-0.019358254619937,-0.09181372878349932,0.020167610499826474,0.0,0.07180437351105197,0.1489095203059324,-0.005556645010764807,0.015354087958729695,-0.021184548827613777,0.0,1.0,False,17.3,稳定/不明显,"[-0.0344, 0.037, -0.0079]","[-0.0349, -0.0152, -0.0079]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603737,三棵树,建筑材料,5,6,3,2022-08-23,2025-06-19,-0.006363783763239382,0.5,-0.06412153343136291,-0.09924565777971163,0.0068405616067345465,0.3333333333333333,-0.04098175602225533,0.16691724002797118,-0.01956812913321331,0.6666666666666666,-0.0872613108404705,-0.22424748086798052,-0.026408690739947855,0.3333333333333333,-0.04627955481821516,-0.39116472089595167,0.008917544040828514,-0.001069164761864632,-0.07070666055860955,0.5,0.6309878003608504,False,15.6,退化中,"[-0.1898, 0.0484, 0.0827]","[-0.2158, -0.0312, -0.0147]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688368,晶丰明源,电子,5,6,3,2022-06-08,2025-07-14,0.0013121412133323875,0.3333333333333333,-0.05818360547845337,0.022551734333794447,-0.008476275813371868,0.3333333333333333,-0.0730051424416133,-0.11610518834547673,0.011100558240036642,0.3333333333333333,-0.04336206851529345,0.25599697201072324,0.019576834053408508,0.0,0.029643073926319846,0.3721021603562,0.0033814986236177028,0.009149575085304605,-0.03546301780947196,0.0,1.0,False,14.8,稳定/不明显,"[0.1042, -0.0644, -0.0066]","[-0.0364, -0.0644, -0.0293]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688662,富信科技,电子,5,6,3,2022-04-07,2025-11-27,0.0037493317411355855,0.3333333333333333,-0.04467700511311723,0.08392083873219999,-0.003497075458101819,0.3333333333333333,-0.04814024292472548,-0.0726434942085777,0.010995738940372993,0.3333333333333333,-0.04121376730150897,0.2667977149463452,0.014492814398474812,0.0,0.0069264756232165145,0.3394412091549229,0.006904486495459108,0.004668888838514568,-0.001661026360905731,0.0,1.0,False,8.7,稳定/不明显,"[-0.0021, 0.0363, -0.0012]","[-0.0345, -0.056, -0.0332]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",301079,邵阳液压,机械设备,5,6,3,2022-06-29,2026-04-01,-0.0006011287882740895,0.3333333333333333,-0.07187724308372712,-0.008363269965347126,-0.0074198618283834936,0.3333333333333333,-0.07653581489932769,-0.0969462706857345,0.006217604251835315,0.3333333333333333,-0.06721867126812653,0.09249817252462639,0.013637466080218808,0.0,0.00931714363120116,0.18944444321036089,0.0025249590744220573,-0.003972810829983394,-0.01864893738706447,0.0,1.0,False,6.0,稳定/不明显,"[-0.0221, 0.056, -0.0151]","[-0.0684, -0.0545, -0.0787]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688668,鼎通科技,通信,5,8,3,2022-03-15,2025-11-25,0.07198122988578212,0.875,-0.03409402002840391,2.1112567490080134,0.085446112520481,1.0,-0.041788847560511586,2.044710909932424,0.04953975882795066,0.6666666666666666,-0.021269307474891117,2.3291665178301377,-0.035906353692530334,-0.33333333333333337,0.02051954008562047,0.28445560789771385,-0.01307992205743352,0.0034033298091109094,0.02741191647750514,0.5,0.5410564351129343,False,5.2,退化中,"[0.0796, 0.0938, -0.0247]","[-0.0303, -0.0005, -0.0331]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300548,长芯博创,通信,5,7,3,2023-05-29,2025-11-19,-0.018345618077388614,0.2857142857142857,-0.07924248212702552,-0.2315124108300978,-0.0206219533861466,0.25,-0.05843727726091849,-0.35289038697116176,-0.01531050433237797,0.3333333333333333,-0.10698275528183486,-0.14311189024851761,0.0053114490537686295,0.08333333333333331,-0.04854547802091637,0.20977849672264415,0.008420286269266747,-0.011352278492573035,-0.10757967269595173,0.0,1.0,False,4.3,退化中,"[-0.0741, -0.1411, 0.1692]","[-0.077, -0.1666, -0.0774]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300723,一品红,医药生物,5,7,3,2022-06-17,2026-01-06,0.031999424477330056,0.5714285714285714,-0.056090151651876904,0.5704998744865987,0.034256497266420854,0.75,-0.06041652275410025,0.5670054432931758,0.028989994091875665,0.3333333333333333,-0.050321656848912426,0.5760937915640632,-0.00526650317454519,-0.4166666666666667,0.010094865905187822,0.009088348270887336,0.01887272210707778,0.0033386354916695926,-0.05069165973986828,0.0,1.0,False,2.2,稳定/不明显,"[-0.0434, -0.058, 0.1884]","[-0.0555, -0.071, -0.0245]"
