stock_code,formula_id,trials,validation_ratio,baseline_status,baseline_reason,baseline_investigation,baseline_variant_id,baseline_sell_rule,baseline_holding_days,baseline_source_score,baseline_score,baseline_signal_count,baseline_win_rate,baseline_avg_ret,baseline_avg_dd,baseline_calmar,baseline_delay_buy_rate,baseline_delay_sell_rate,baseline_train_signal_count,baseline_train_win_rate,baseline_train_avg_ret,baseline_train_avg_dd,baseline_train_calmar,baseline_train_delay_buy_rate,baseline_train_delay_sell_rate,baseline_train_score,baseline_validation_signal_count,baseline_validation_win_rate,baseline_validation_avg_ret,baseline_validation_avg_dd,baseline_validation_calmar,baseline_validation_delay_buy_rate,baseline_validation_delay_sell_rate,baseline_validation_score,optuna_status,optuna_reason,optuna_investigation,optuna_sell_rule,optuna_holding_days,optuna_signal_count,optuna_win_rate,optuna_avg_ret,optuna_avg_dd,optuna_calmar,optuna_delay_buy_rate,optuna_delay_sell_rate,optuna_score,optuna_train_signal_count,optuna_train_win_rate,optuna_train_avg_ret,optuna_train_avg_dd,optuna_train_calmar,optuna_train_delay_buy_rate,optuna_train_delay_sell_rate,optuna_train_score,optuna_validation_signal_count,optuna_validation_win_rate,optuna_validation_avg_ret,optuna_validation_avg_dd,optuna_validation_calmar,optuna_validation_delay_buy_rate,optuna_validation_delay_sell_rate,optuna_validation_score,score_delta,validation_score_delta,execution_model,optuna_params
301371,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_10,10,32.449850,32.449850,4,0.500000,0.009475,-0.020975,0.451728,0.000000,0.250000,3,0.333333,0.000600,-0.027967,0.021454,0.000000,0.333333,18.231655,1,1.000000,0.036100,0.000000,7.220000,0.000000,0.000000,73.628859,ok,,,fixed_10,10,4,0.500000,0.009475,-0.020975,0.451728,0.000000,0.250000,32.449850,3,0.333333,0.000600,-0.027967,0.021454,0.000000,0.333333,18.231655,1,1.000000,0.036100,0.000000,7.220000,0.000000,0.000000,73.628859,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 16, ""maxrun_max"": 5, ""rate_min"": 35, ""sellpct_max"": 60}"
600198,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_60,60,31.785473,31.785473,2,0.500000,0.014450,-0.100600,0.143638,0.000000,0.000000,1,0.000000,-0.000700,-0.112400,-0.006228,0.000000,0.000000,5.197720,1,1.000000,0.029600,-0.088800,0.333333,0.000000,0.000000,52.045526,ok,,,fixed_60,60,2,0.500000,0.014450,-0.100600,0.143638,0.000000,0.000000,31.785473,1,0.000000,-0.000700,-0.112400,-0.006228,0.000000,0.000000,5.197720,1,1.000000,0.029600,-0.088800,0.333333,0.000000,0.000000,52.045526,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.74, ""maxlen_max"": 21, ""maxrun_max"": 10, ""rate_min"": 50, ""sellpct_max"": 60}"
301568,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_5,5,31.699285,31.699285,6,0.500000,0.001767,-0.057317,0.030823,0.000000,0.000000,4,0.750000,0.028025,-0.046325,0.604965,0.000000,0.000000,52.491034,2,0.000000,-0.050750,-0.079300,-0.639975,0.000000,0.000000,-19.357592,ok,,,fixed_5,5,6,0.500000,0.001767,-0.057317,0.030823,0.000000,0.000000,31.699285,4,0.750000,0.028025,-0.046325,0.604965,0.000000,0.000000,52.491034,2,0.000000,-0.050750,-0.079300,-0.639975,0.000000,0.000000,-19.357592,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.68, ""maxlen_max"": 20, ""maxrun_max"": 11, ""rate_min"": 30, ""sellpct_max"": 50}"
601678,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,31.674595,31.674595,12,0.500000,-0.005267,-0.038050,-0.138414,0.000000,0.000000,8,0.625000,0.012162,-0.006137,1.981670,0.000000,0.000000,52.424165,4,0.250000,-0.040125,-0.101875,-0.393865,0.000000,0.000000,-1.578116,ok,,,fixed_5,5,12,0.500000,-0.005267,-0.038050,-0.138414,0.000000,0.000000,31.674595,8,0.625000,0.012162,-0.006137,1.981670,0.000000,0.000000,52.424165,4,0.250000,-0.040125,-0.101875,-0.393865,0.000000,0.000000,-1.578116,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.96, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 22, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 55}"
688185,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_5,5,31.637667,31.637667,9,0.555556,-0.006011,-0.054056,-0.111202,0.000000,0.000000,6,0.666667,0.001367,-0.053517,0.025537,0.000000,0.000000,36.472856,3,0.333333,-0.020767,-0.055133,-0.376663,0.000000,0.000000,8.891071,ok,,,fixed_5,5,9,0.555556,-0.006011,-0.054056,-0.111202,0.000000,0.000000,31.637667,6,0.666667,0.001367,-0.053517,0.025537,0.000000,0.000000,36.472856,3,0.333333,-0.020767,-0.055133,-0.376663,0.000000,0.000000,8.891071,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.8, ""maxlen_max"": 22, ""maxrun_max"": 12, ""rate_min"": 40, ""sellpct_max"": 65}"
600866,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_60,60,31.146511,31.146511,4,0.500000,0.006000,-0.155600,0.038560,0.000000,0.000000,3,0.333333,-0.004600,-0.157467,-0.029213,0.000000,0.000000,18.711655,1,1.000000,0.037800,-0.150000,0.252000,0.000000,0.000000,55.738859,ok,,,fixed_60,60,4,0.500000,0.006000,-0.155600,0.038560,0.000000,0.000000,31.146511,3,0.333333,-0.004600,-0.157467,-0.029213,0.000000,0.000000,18.711655,1,1.000000,0.037800,-0.150000,0.252000,0.000000,0.000000,55.738859,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.74, ""maxlen_max"": 23, ""maxrun_max"": 5, ""rate_min"": 35, ""sellpct_max"": 70}"
600702,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,31.061838,31.061838,5,0.600000,-0.001760,-0.018360,-0.095861,0.000000,0.000000,3,1.000000,0.025200,-0.000200,5.040000,0.000000,0.000000,73.757718,2,0.000000,-0.042200,-0.045600,-0.925439,0.000000,0.000000,-16.884911,ok,,,fixed_5,5,5,0.600000,-0.001760,-0.018360,-0.095861,0.000000,0.000000,31.061838,3,1.000000,0.025200,-0.000200,5.040000,0.000000,0.000000,73.757718,2,0.000000,-0.042200,-0.045600,-0.925439,0.000000,0.000000,-16.884911,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.74, ""maxlen_max"": 24, ""maxrun_max"": 5, ""rate_min"": 25, ""sellpct_max"": 75}"
300966,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,30.656283,30.656283,9,0.444444,-0.001844,-0.032089,-0.057479,0.000000,0.000000,6,0.500000,-0.002033,-0.029133,-0.069794,0.000000,0.000000,29.296200,3,0.333333,-0.001467,-0.038000,-0.038596,0.000000,0.000000,20.231402,ok,,,fixed_5,5,9,0.444444,-0.001844,-0.032089,-0.057479,0.000000,0.000000,30.656283,6,0.500000,-0.002033,-0.029133,-0.069794,0.000000,0.000000,29.296200,3,0.333333,-0.001467,-0.038000,-0.038596,0.000000,0.000000,20.231402,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.74, ""maxlen_max"": 20, ""maxrun_max"": 11, ""rate_min"": 35, ""sellpct_max"": 60}"
301391,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_30,30,30.059266,30.059266,4,0.500000,0.003750,-0.081325,0.046111,0.000000,0.000000,3,0.333333,-0.014100,-0.093833,-0.150266,0.000000,0.000000,13.356386,1,1.000000,0.057300,-0.043800,1.308219,0.000000,0.000000,67.119955,ok,,,fixed_30,30,4,0.500000,0.003750,-0.081325,0.046111,0.000000,0.000000,30.059266,3,0.333333,-0.014100,-0.093833,-0.150266,0.000000,0.000000,13.356386,1,1.000000,0.057300,-0.043800,1.308219,0.000000,0.000000,67.119955,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.7200000000000001, ""maxlen_max"": 13, ""maxrun_max"": 10, ""rate_min"": 50, ""sellpct_max"": 50}"
000895,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,29.753709,29.753709,4,0.500000,0.001200,0.000000,0.240000,0.000000,0.000000,3,0.666667,0.003900,0.000000,0.780000,0.000000,0.000000,37.007718,1,0.000000,-0.006900,0.000000,-1.380000,0.000000,0.000000,-4.771141,ok,,,fixed_5,5,4,0.500000,0.001200,0.000000,0.240000,0.000000,0.000000,29.753709,3,0.666667,0.003900,0.000000,0.780000,0.000000,0.000000,37.007718,1,0.000000,-0.006900,0.000000,-1.380000,0.000000,0.000000,-4.771141,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.9, ""maxlen_max"": 22, ""maxrun_max"": 11, ""rate_min"": 30, ""sellpct_max"": 70}"
300073,gs_pullback_confirm,24,0.300000,ok,,,loose,formula_exit_or_60,60,29.708077,29.708077,9,0.555556,-0.009500,-0.064089,-0.148232,0.000000,0.000000,6,0.666667,0.004717,-0.042150,0.111902,0.000000,0.000000,38.579680,3,0.333333,-0.037933,-0.107967,-0.351343,0.000000,0.000000,0.434336,ok,,,formula_exit_or_60,60,9,0.555556,-0.009500,-0.064089,-0.148232,0.000000,0.000000,29.708077,6,0.666667,0.004717,-0.042150,0.111902,0.000000,0.000000,38.579680,3,0.333333,-0.037933,-0.107967,-0.351343,0.000000,0.000000,0.434336,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8, ""maxlen_max"": 21, ""maxrun_max"": 9, ""rate_min"": 25, ""sellpct_max"": 45}"
300035,gs_pullback_confirm,24,0.300000,ok,,,strict,fixed_15,15,29.414101,29.414101,2,0.500000,0.010150,-0.102150,0.099364,0.000000,0.000000,1,1.000000,0.153000,-0.048000,3.187500,0.000000,0.000000,76.516359,1,0.000000,-0.132700,-0.156300,-0.849008,0.000000,0.000000,-23.666183,ok,,,fixed_15,15,2,0.500000,0.010150,-0.102150,0.099364,0.000000,0.000000,29.414101,1,1.000000,0.153000,-0.048000,3.187500,0.000000,0.000000,76.516359,1,0.000000,-0.132700,-0.156300,-0.849008,0.000000,0.000000,-23.666183,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 11, ""maxrun_max"": 5, ""rate_min"": 40, ""sellpct_max"": 70}"
603393,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_60,60,28.697706,28.697706,7,0.428571,-0.001657,-0.122857,-0.013488,0.000000,0.000000,5,0.200000,-0.023680,-0.145600,-0.162637,0.000000,0.000000,7.767954,2,1.000000,0.053400,-0.066000,0.809091,0.000000,0.000000,67.887737,ok,,,fixed_60,60,7,0.428571,-0.001657,-0.122857,-0.013488,0.000000,0.000000,28.697706,5,0.200000,-0.023680,-0.145600,-0.162637,0.000000,0.000000,7.767954,2,1.000000,0.053400,-0.066000,0.809091,0.000000,0.000000,67.887737,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.68, ""maxlen_max"": 15, ""maxrun_max"": 7, ""rate_min"": 30, ""sellpct_max"": 60}"
000875,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_5,5,28.443245,28.443245,4,0.500000,0.000800,-0.044675,0.017907,0.000000,0.000000,3,0.666667,0.006400,-0.043333,0.147692,0.000000,0.000000,35.096179,1,0.000000,-0.016000,-0.048700,-0.328542,0.000000,0.000000,-4.063852,ok,,,fixed_5,5,4,0.500000,0.000800,-0.044675,0.017907,0.000000,0.000000,28.443245,3,0.666667,0.006400,-0.043333,0.147692,0.000000,0.000000,35.096179,1,0.000000,-0.016000,-0.048700,-0.328542,0.000000,0.000000,-4.063852,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.99, ""ma_pull_low"": 0.74, ""maxlen_max"": 22, ""maxrun_max"": 8, ""rate_min"": 40, ""sellpct_max"": 45}"
688272,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_10,10,28.422210,28.422210,4,0.500000,0.000850,-0.097700,0.008700,0.000000,0.000000,3,0.333333,-0.019100,-0.101733,-0.187746,0.000000,0.000000,10.668989,1,1.000000,0.060700,-0.085600,0.709112,0.000000,0.000000,64.124420,ok,,,fixed_10,10,4,0.500000,0.000850,-0.097700,0.008700,0.000000,0.000000,28.422210,3,0.333333,-0.019100,-0.101733,-0.187746,0.000000,0.000000,10.668989,1,1.000000,0.060700,-0.085600,0.709112,0.000000,0.000000,64.124420,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 15, ""maxrun_max"": 11, ""rate_min"": 40, ""sellpct_max"": 75}"
300111,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,28.051198,28.051198,4,0.500000,0.000150,-0.033350,0.004498,0.000000,0.000000,3,0.666667,0.002933,-0.036833,0.079638,0.000000,0.000000,33.022575,1,0.000000,-0.008200,-0.022900,-0.358079,0.000000,0.000000,-0.311534,ok,,,fixed_5,5,4,0.500000,0.000150,-0.033350,0.004498,0.000000,0.000000,28.051198,3,0.666667,0.002933,-0.036833,0.079638,0.000000,0.000000,33.022575,1,0.000000,-0.008200,-0.022900,-0.358079,0.000000,0.000000,-0.311534,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 22, ""maxrun_max"": 12, ""rate_min"": 30, ""sellpct_max"": 60}"
600865,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,27.766209,27.766209,4,0.500000,-0.000125,0.000000,-0.025000,0.000000,0.000000,3,0.666667,0.000967,0.000000,0.193333,0.000000,0.000000,32.607718,1,0.000000,-0.003400,0.000000,-0.680000,0.000000,0.000000,0.478859,ok,,,fixed_5,5,4,0.500000,-0.000125,0.000000,-0.025000,0.000000,0.000000,27.766209,3,0.666667,0.000967,0.000000,0.193333,0.000000,0.000000,32.607718,1,0.000000,-0.003400,0.000000,-0.680000,0.000000,0.000000,0.478859,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.9, ""maxlen_max"": 18, ""maxrun_max"": 11, ""rate_min"": 30, ""sellpct_max"": 50}"
300400,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_5,5,27.551348,27.551348,12,0.416667,-0.008792,-0.079517,-0.110564,0.000000,0.000000,8,0.625000,0.019963,-0.057063,0.349836,0.000000,0.000000,48.164993,4,0.000000,-0.066300,-0.124425,-0.532851,0.000000,0.000000,-14.710546,ok,,,fixed_5,5,12,0.416667,-0.008792,-0.079517,-0.110564,0.000000,0.000000,27.551348,8,0.625000,0.019963,-0.057063,0.349836,0.000000,0.000000,48.164993,4,0.000000,-0.066300,-0.124425,-0.532851,0.000000,0.000000,-14.710546,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.74, ""maxlen_max"": 19, ""maxrun_max"": 8, ""rate_min"": 50, ""sellpct_max"": 40}"
603486,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_10,10,27.446016,27.446016,6,0.333333,0.003167,-0.078833,0.040169,0.000000,0.000000,4,0.500000,0.022550,-0.076125,0.296223,0.000000,0.000000,40.709826,2,0.000000,-0.035600,-0.084250,-0.422552,0.000000,0.000000,-11.070477,ok,,,fixed_10,10,6,0.333333,0.003167,-0.078833,0.040169,0.000000,0.000000,27.446016,4,0.500000,0.022550,-0.076125,0.296223,0.000000,0.000000,40.709826,2,0.000000,-0.035600,-0.084250,-0.422552,0.000000,0.000000,-11.070477,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 17, ""maxrun_max"": 7, ""rate_min"": 50, ""sellpct_max"": 65}"
300463,gs_pullback_confirm,24,0.300000,ok,,,strict,fixed_60,60,27.442718,27.442718,4,0.500000,-0.000950,-0.131975,-0.007198,0.000000,0.000000,3,0.666667,0.010133,-0.131033,0.077334,0.000000,0.000000,36.611055,1,0.000000,-0.034200,-0.134800,-0.253709,0.000000,0.000000,-12.789687,ok,,,fixed_60,60,4,0.500000,-0.000950,-0.131975,-0.007198,0.000000,0.000000,27.442718,3,0.666667,0.010133,-0.131033,0.077334,0.000000,0.000000,36.611055,1,0.000000,-0.034200,-0.134800,-0.253709,0.000000,0.000000,-12.789687,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.7200000000000001, ""maxlen_max"": 21, ""maxrun_max"": 6, ""rate_min"": 40, ""sellpct_max"": 75}"
603755,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_20,20,27.342889,27.342889,5,0.200000,0.012060,-0.067620,0.178350,0.000000,0.000000,3,0.333333,0.052900,-0.060633,0.872457,0.000000,0.000000,50.520005,2,0.000000,-0.049200,-0.078100,-0.629962,0.000000,0.000000,-18.907526,ok,,,fixed_20,20,5,0.200000,0.012060,-0.067620,0.178350,0.000000,0.000000,27.342889,3,0.333333,0.052900,-0.060633,0.872457,0.000000,0.000000,50.520005,2,0.000000,-0.049200,-0.078100,-0.629962,0.000000,0.000000,-18.907526,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.68, ""maxlen_max"": 18, ""maxrun_max"": 12, ""rate_min"": 25, ""sellpct_max"": 65}"
600231,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_60,60,27.328774,27.328774,8,0.500000,-0.010087,-0.161637,-0.062408,0.000000,0.000000,6,0.333333,-0.034933,-0.178500,-0.195705,0.000000,0.000000,7.216646,2,1.000000,0.064450,-0.111050,0.580369,0.000000,0.000000,66.744128,ok,,,fixed_60,60,8,0.500000,-0.010087,-0.161637,-0.062408,0.000000,0.000000,27.328774,6,0.333333,-0.034933,-0.178500,-0.195705,0.000000,0.000000,7.216646,2,1.000000,0.064450,-0.111050,0.580369,0.000000,0.000000,66.744128,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.99, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 25, ""sellpct_max"": 50}"
603296,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,26.997308,26.997308,4,0.500000,-0.001575,-0.046625,-0.033780,0.000000,0.000000,3,0.666667,0.020567,-0.034933,0.588740,0.000000,0.000000,44.384753,1,0.000000,-0.068000,-0.081700,-0.832313,0.000000,0.000000,-23.582708,ok,,,fixed_5,5,4,0.500000,-0.001575,-0.046625,-0.033780,0.000000,0.000000,26.997308,3,0.666667,0.020567,-0.034933,0.588740,0.000000,0.000000,44.384753,1,0.000000,-0.068000,-0.081700,-0.832313,0.000000,0.000000,-23.582708,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.68, ""maxlen_max"": 10, ""maxrun_max"": 11, ""rate_min"": 35, ""sellpct_max"": 65}"
300024,gs_pullback_confirm,24,0.300000,ok,,,strict,fixed_5,5,26.776572,26.776572,4,0.500000,-0.001900,-0.041825,-0.045427,0.000000,0.000000,3,0.666667,0.001300,-0.037133,0.035009,0.000000,0.000000,31.982763,1,0.000000,-0.011500,-0.055900,-0.205725,0.000000,0.000000,-1.199764,ok,,,fixed_5,5,4,0.500000,-0.001900,-0.041825,-0.045427,0.000000,0.000000,26.776572,3,0.666667,0.001300,-0.037133,0.035009,0.000000,0.000000,31.982763,1,0.000000,-0.011500,-0.055900,-0.205725,0.000000,0.000000,-1.199764,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 22, ""maxrun_max"": 9, ""rate_min"": 60, ""sellpct_max"": 65}"
603718,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,26.751954,26.751954,7,0.428571,-0.003557,-0.016729,-0.212639,0.000000,0.000000,5,0.600000,0.002780,-0.014720,0.188859,0.000000,0.000000,34.755435,2,0.000000,-0.019400,-0.021750,-0.891954,0.000000,0.000000,-5.317488,ok,,,fixed_5,5,7,0.428571,-0.003557,-0.016729,-0.212639,0.000000,0.000000,26.751954,5,0.600000,0.002780,-0.014720,0.188859,0.000000,0.000000,34.755435,2,0.000000,-0.019400,-0.021750,-0.891954,0.000000,0.000000,-5.317488,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.9, ""maxlen_max"": 16, ""maxrun_max"": 8, ""rate_min"": 25, ""sellpct_max"": 40}"
603583,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_30,30,26.665646,26.665646,4,0.500000,-0.002500,-0.328400,-0.007613,0.000000,0.000000,3,0.333333,-0.011633,-0.332333,-0.035005,0.000000,0.000000,15.166026,1,1.000000,0.024900,-0.316600,0.078648,0.000000,0.000000,48.422100,ok,,,fixed_30,30,4,0.500000,-0.002500,-0.328400,-0.007613,0.000000,0.000000,26.665646,3,0.333333,-0.011633,-0.332333,-0.035005,0.000000,0.000000,15.166026,1,1.000000,0.024900,-0.316600,0.078648,0.000000,0.000000,48.422100,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.68, ""maxlen_max"": 21, ""maxrun_max"": 10, ""rate_min"": 25, ""sellpct_max"": 75}"
300009,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_30,30,26.345738,26.345738,10,0.400000,-0.008220,-0.048700,-0.168789,0.000000,0.000000,7,0.571429,0.010943,-0.031886,0.343190,0.000000,0.000000,41.066812,3,0.000000,-0.052933,-0.087933,-0.601971,0.000000,0.000000,-16.852138,ok,,,fixed_30,30,10,0.400000,-0.008220,-0.048700,-0.168789,0.000000,0.000000,26.345738,7,0.571429,0.010943,-0.031886,0.343190,0.000000,0.000000,41.066812,3,0.000000,-0.052933,-0.087933,-0.601971,0.000000,0.000000,-16.852138,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 20, ""maxrun_max"": 10, ""rate_min"": 25, ""sellpct_max"": 45}"
688586,gs_pullback_confirm,24,0.300000,ok,,,strict,fixed_60,60,26.305922,26.305922,2,0.500000,0.004550,-0.120600,0.037728,0.000000,0.000000,1,0.000000,-0.003400,-0.132700,-0.025622,0.000000,0.000000,3.750750,1,1.000000,0.012500,-0.108500,0.115207,0.000000,0.000000,42.404896,ok,,,fixed_60,60,2,0.500000,0.004550,-0.120600,0.037728,0.000000,0.000000,26.305922,1,0.000000,-0.003400,-0.132700,-0.025622,0.000000,0.000000,3.750750,1,1.000000,0.012500,-0.108500,0.115207,0.000000,0.000000,42.404896,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.68, ""maxlen_max"": 20, ""maxrun_max"": 6, ""rate_min"": 55, ""sellpct_max"": 45}"
603323,gs_pullback_confirm,24,0.300000,ok,,,loose,formula_exit_or_20,20,25.764423,25.764423,8,0.375000,-0.005350,-0.054025,-0.099028,0.000000,0.000000,6,0.500000,-0.004717,-0.055817,-0.084503,0.000000,0.000000,27.880990,2,0.000000,-0.007250,-0.048650,-0.149024,0.000000,0.000000,4.472164,ok,,,formula_exit_or_20,20,8,0.375000,-0.005350,-0.054025,-0.099028,0.000000,0.000000,25.764423,6,0.500000,-0.004717,-0.055817,-0.084503,0.000000,0.000000,27.880990,2,0.000000,-0.007250,-0.048650,-0.149024,0.000000,0.000000,4.472164,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.8400000000000001, ""maxlen_max"": 15, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 40}"
002958,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_20,20,25.751806,25.751806,9,0.444444,-0.009944,-0.043544,-0.228375,0.000000,0.000000,6,0.666667,0.011950,-0.031567,0.378564,0.000000,0.000000,43.529656,3,0.000000,-0.053733,-0.067500,-0.796049,0.000000,0.000000,-17.822529,ok,,,fixed_20,20,9,0.444444,-0.009944,-0.043544,-0.228375,0.000000,0.000000,25.751806,6,0.666667,0.011950,-0.031567,0.378564,0.000000,0.000000,43.529656,3,0.000000,-0.053733,-0.067500,-0.796049,0.000000,0.000000,-17.822529,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.99, ""ma_pull_low"": 0.76, ""maxlen_max"": 23, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
000030,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,24.987183,24.987183,4,0.500000,-0.002375,-0.006675,-0.355805,0.000000,0.000000,3,0.666667,0.001167,-0.008367,0.139442,0.000000,0.000000,32.438262,1,0.000000,-0.013000,-0.001600,-2.600000,0.000000,0.000000,-13.921141,ok,,,fixed_5,5,4,0.500000,-0.002375,-0.006675,-0.355805,0.000000,0.000000,24.987183,3,0.666667,0.001167,-0.008367,0.139442,0.000000,0.000000,32.438262,1,0.000000,-0.013000,-0.001600,-2.600000,0.000000,0.000000,-13.921141,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.78, ""maxlen_max"": 18, ""maxrun_max"": 11, ""rate_min"": 30, ""sellpct_max"": 50}"
300419,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_10,10,24.860035,24.860035,7,0.714286,-0.023843,-0.086157,-0.276737,0.000000,0.000000,5,1.000000,0.044660,-0.024940,1.790698,0.000000,0.000000,75.704629,2,0.000000,-0.195100,-0.239200,-0.815635,0.000000,0.000000,-20.235895,ok,,,fixed_10,10,7,0.714286,-0.023843,-0.086157,-0.276737,0.000000,0.000000,24.860035,5,1.000000,0.044660,-0.024940,1.790698,0.000000,0.000000,75.704629,2,0.000000,-0.195100,-0.239200,-0.815635,0.000000,0.000000,-20.235895,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.74, ""maxlen_max"": 24, ""maxrun_max"": 8, ""rate_min"": 30, ""sellpct_max"": 55}"
301335,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_20,20,24.811755,24.811755,4,0.500000,-0.005875,-0.143675,-0.040891,0.000000,0.000000,3,0.333333,-0.017200,-0.152833,-0.112541,0.000000,0.000000,11.995013,1,1.000000,0.028100,-0.116200,0.241824,0.000000,0.000000,50.837981,ok,,,fixed_20,20,4,0.500000,-0.005875,-0.143675,-0.040891,0.000000,0.000000,24.811755,3,0.333333,-0.017200,-0.152833,-0.112541,0.000000,0.000000,11.995013,1,1.000000,0.028100,-0.116200,0.241824,0.000000,0.000000,50.837981,0.000000,0.000000,vwap_tradable_v1,"{""ma_pull_high"": 0.99, ""ma_pull_low"": 0.68, ""maxlen_max"": 21, ""maxrun_max"": 9, ""rate_min"": 55, ""sellpct_max"": 55}"
