formula_id,variant_id,sell_rule,holding_days,stock_count,trade_count,win_rate,avg_ret,avg_dd,calmar,delay_buy_rate,delay_sell_rate,score,elapsed_sec,execution_model,params
volume_base_breakout,strict_two_month_box,formula_exit_or_30,30,5201,15178,0.328370,0.008342,-0.047326,0.176259,0.025827,0.012386,34.521082,68.594678,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,strict_two_month_box,formula_exit_or_60,60,5201,15177,0.328260,0.008212,-0.047326,0.173527,0.025829,0.013046,34.432868,68.606217,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,case_301511_cooldown,formula_exit_or_10,10,5201,84037,0.373907,0.005572,-0.040059,0.139087,0.016386,0.010198,34.432618,116.264585,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,long_quiet_box,formula_exit_or_60,60,5201,25544,0.329823,0.007832,-0.041844,0.187178,0.021845,0.011744,34.410832,45.841464,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,case_301511_broad,formula_exit_or_20,20,5201,128816,0.326427,0.007831,-0.040047,0.195536,0.015029,0.012879,34.406694,147.166638,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,default_broad,formula_exit_or_30,30,5201,184382,0.317054,0.007949,-0.038698,0.205421,0.012349,0.015186,34.238073,157.864951,vwap_tradable_v1,{}
volume_base_breakout,long_quiet_box,formula_exit_or_20,20,5201,25594,0.334571,0.007290,-0.041797,0.174412,0.021841,0.010393,34.231758,45.793609,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,case_301511_broad,formula_exit_or_15,15,5201,129029,0.336979,0.006982,-0.039918,0.174912,0.015028,0.011742,34.207331,146.979494,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,case_301511_broad,formula_exit_or_10,10,5201,129357,0.369713,0.005292,-0.039068,0.135459,0.014997,0.010034,34.164418,146.803970,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,strict_two_month_box,formula_exit_or_20,20,5201,15196,0.333048,0.007429,-0.047255,0.157207,0.025796,0.010924,34.124666,68.582643,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,case_301511_broad,formula_exit_or_5,5,5201,129775,0.418147,0.002793,-0.035127,0.079498,0.015034,0.007074,34.117093,146.611428,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,case_301511_broad,fixed_5,5,5201,129676,0.464064,0.000604,-0.042291,0.014291,0.015045,0.002984,34.115289,145.373385,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,default_broad,formula_exit_or_10,10,5201,185171,0.354435,0.005877,-0.037850,0.155260,0.012335,0.011125,34.113056,157.040317,vwap_tradable_v1,{}
volume_base_breakout,case_301511_cooldown,fixed_5,5,5201,84271,0.462033,0.000712,-0.043035,0.016550,0.016411,0.003168,34.104053,115.417762,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,default_broad,formula_exit_or_15,15,5201,184834,0.326536,0.007199,-0.038516,0.186920,0.012335,0.012893,34.078098,157.322121,vwap_tradable_v1,{}
volume_base_breakout,default_broad,formula_exit_or_60,60,5201,184337,0.316768,0.007701,-0.038708,0.198954,0.012347,0.015879,34.066120,158.122061,vwap_tradable_v1,{}
volume_base_breakout,case_301511_cooldown,formula_exit_or_5,5,5201,84333,0.417523,0.002766,-0.036002,0.076824,0.016399,0.007174,34.056994,116.157892,vwap_tradable_v1,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
volume_base_breakout,default_broad,formula_exit_or_20,20,5201,184597,0.319133,0.007312,-0.038648,0.189196,0.012346,0.014182,33.910709,157.594585,vwap_tradable_v1,{}
volume_base_breakout,long_quiet_box,fixed_20,20,5201,25393,0.449218,0.001061,-0.077727,0.013651,0.022014,0.002205,33.833161,45.643361,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,long_quiet_box,formula_exit_or_15,15,5201,25641,0.347451,0.005869,-0.041671,0.140845,0.021879,0.009165,33.751936,45.769633,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,strict_two_month_box,fixed_30,30,5201,15015,0.416916,0.002658,-0.100831,0.026358,0.025907,0.002264,33.686408,68.515298,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,strict_two_month_box,formula_exit_or_15,15,5201,15218,0.345906,0.006001,-0.047180,0.127189,0.025825,0.010185,33.653436,68.570293,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,strict_two_month_box,formula_exit_or_10,10,5201,15243,0.382536,0.003751,-0.045998,0.081556,0.025848,0.008200,33.419079,68.559010,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,long_quiet_box,formula_exit_or_10,10,5201,25701,0.377300,0.003808,-0.040588,0.093821,0.021906,0.007821,33.394847,45.746002,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,long_quiet_box,fixed_10,10,5201,25636,0.450850,0.000186,-0.055051,0.003374,0.021961,0.002340,33.392239,45.580463,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,strict_two_month_box,fixed_20,20,5201,15093,0.438548,0.000643,-0.082480,0.007800,0.025972,0.001789,33.239501,68.501637,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,long_quiet_box,fixed_15,15,5201,25527,0.449563,-0.000185,-0.067798,-0.002735,0.021977,0.002272,33.138012,45.612760,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,strict_two_month_box,fixed_15,15,5201,15163,0.437842,0.000168,-0.072188,0.002332,0.025918,0.002638,32.945532,68.488006,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,strict_two_month_box,fixed_10,10,5201,15215,0.437989,0.000104,-0.059497,0.001743,0.025895,0.002695,32.914312,68.475016,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,strict_two_month_box,formula_exit_or_5,5,5201,15310,0.419530,0.000996,-0.040439,0.024621,0.025800,0.006662,32.882209,68.543090,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,long_quiet_box,formula_exit_or_5,5,5201,25813,0.417270,0.000977,-0.035808,0.027293,0.021966,0.006121,32.862357,45.722984,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
volume_base_breakout,strict_two_month_box,fixed_5,5,5201,15306,0.440612,-0.000571,-0.044625,-0.012800,0.025807,0.004116,32.569512,68.462084,vwap_tradable_v1,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
volume_base_breakout,long_quiet_box,fixed_5,5,5201,25807,0.445964,-0.000971,-0.040761,-0.023832,0.021971,0.003449,32.519856,45.551013,vwap_tradable_v1,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
